e_J1,e_J2,e_J3,Xo,X2,S1,S2,v_J1,v_J2,v_J3
6.4,8.7,5.5,5.0,1.0,8.606933466282783,1.0115118443062328,2.025714625063694,2.0257146250636926,2.025714625063694
1.92,8.7,5.5,5.0,1.0,3.0259735843903,0.604285420383984,1.2106162340370783,1.2106162339903608,1.210616234029654
6.4,2.61,5.5,5.0,1.0,12.638168198538928,0.5634625302782035,1.1073060120489686,1.1073060120489688,1.1073060120489686
6.4,8.7,1.65,5.0,1.0,12.51178058573638,3.1786993289843513,1.1317825030245792,1.1317825030245778,1.1317825030245752
6.4,8.7,5.5,1.5,1.0,3.3262843717289052,0.6312287419658622,1.2761801847331438,1.2761801847331347,1.2761801847331369
6.4,8.7,5.5,5.0,0.3,7.535856387292855,0.6990472761918441,2.3288333670217245,2.3288333670217254,2.328833367021724
