e_J1,e_J2,Xo,X2,S1,v_J1,v_J2
6.4,8.7,5.0,1.0,2.234879156104567,2.744063073321749,2.7440630733217497
11.520000000000001,8.7,5.0,1.0,3.4355315276099794,3.6785670699512933,3.678567069951293
6.4,15.659999999999998,5.0,1.0,1.4424943454649775,3.438223688683207,3.43822368868287
6.4,8.7,9.0,1.0,2.9382645931947007,3.3295780344443844,3.3295780344443835
6.4,8.7,5.0,1.8,2.9997540701071888,2.2627011700284485,2.262701170028448
