e_J1,e_J2,e_J3,Xo,X2,S1,S2,v_J1,v_J2,v_J3
6.4,8.7,5.5,5.0,1.0,8.606933466282783,1.0115118443062328,2.025714625063694,2.0257146250636926,2.025714625063694
7.68,8.7,5.5,5.0,1.0,9.60858589205943,1.072049432966174,2.1211636417015503,2.12116364170155,2.12116364170155
6.4,10.44,5.5,5.0,1.0,8.079456911367814,1.105196500308325,2.1712372406811418,2.1712372406811427,2.1712372406811427
6.4,8.7,6.6,5.0,1.0,8.169657304212222,0.8743885995676252,2.145850885929977,2.145850885929976,2.1458508859299763
6.4,8.7,5.5,6.0,1.0,9.888552129989877,1.088552927358937,2.14628154378054,2.14628154378054,2.1462815437805403
6.4,8.7,5.5,5.0,1.2,8.851263886445615,1.0945138779718047,1.9606321414906875,1.960632141490688,1.960632141490688
