e_J1,e_J2,Xo,X2,S1,v_J1,v_J2
6.4,8.7,5.0,1.0,2.234879156104567,2.744063073321749,2.7440630733217497
3.84,8.7,5.0,1.0,1.5274200776170417,2.010511886290877,2.010511886290877
6.4,5.22,5.0,1.0,3.2506542046353055,2.1325472981074367,2.132547298107437
6.4,8.7,3.0,1.0,1.7424780851836377,2.2519270633476207,2.2519270633476216
6.4,8.7,5.0,0.6,1.7439213827564102,3.143828034952202,3.143828034952202
