e_J1,e_J2,e_J3,Xo,X2,S1,S2,v_J1,v_J2,v_J3
6.4,8.7,5.5,5.0,1.0,8.606933466282783,1.0115118443062328,2.025714625063694,2.0257146250636926,2.025714625063694
10.240000000000002,8.7,5.5,5.0,1.0,11.164320918164929,1.1617261757717383,2.2532943007488666,2.2532943007488657,2.253294300748866
6.4,13.92,5.5,5.0,1.0,7.302383855148983,1.269510894218939,2.399044559357088,2.399044559357088,2.399044559357088
6.4,8.7,8.8,5.0,1.0,7.56611385087565,0.7068384297687736,2.3198479221765327,2.3198479221765322,2.319847922176533
6.4,8.7,5.5,8.0,1.0,12.281541572564544,1.2233831126209842,2.338302130399944,2.338302130399943,2.338302130399942
6.4,8.7,5.5,5.0,1.6,9.285637741376119,1.254487532455189,1.8483695405745877,1.848369540574588,1.8483695405745877
