e_J1,e_J2,e_J3,Xo,X2,S1,S2,v_J1,v_J2,v_J3
6.4,8.7,5.5,5.0,1.0,8.606933466282783,1.0115118443062328,2.025714625063694,2.0257146250636926,2.025714625063694
3.84,8.7,5.5,5.0,1.0,5.910332598900448,0.8338281451409897,1.711604385632718,1.7116043856327179,1.7116043856327179
6.4,5.22,5.5,5.0,1.0,10.220811301485742,0.7877318978258616,1.6206135541544344,1.6206135541544349,1.620613554154435
6.4,8.7,3.3,5.0,1.0,10.066322282285762,1.587450276101567,1.6569936208353797,1.65699362083538,1.6569936208353793
6.4,8.7,5.5,3.0,1.0,5.7944986090996276,0.8255813765829974,1.6956406562568007,1.6956406562568007,1.6956406562568012
6.4,8.7,5.5,5.0,0.6,8.045231482340439,0.8378780754809945,2.1809253320884285,2.180925332088428,2.180925332088428
