e_J1,e_J2,e_J3,Xo,X2,S1,S2,v_J1,v_J2,v_J3
6.4,8.7,5.5,5.0,1.0,8.606933466282783,1.0115118443062328,2.025714625063694,2.0257146250636926,2.025714625063694
0.6400000000000001,8.7,5.5,5.0,1.0,0.8577367983247426,0.3646747445134136,0.5236678222426658,0.5236678222426658,0.523667822242666
6.4,0.87,5.5,5.0,1.0,16.233819283484046,0.35701025150776716,0.49804385515915517,0.49804385515915506,0.4980438551591552
6.4,8.7,0.55,5.0,1.0,16.332317148790008,10.050877173206382,0.48341860514154583,0.4834186051417806,0.4834186051415091
6.4,8.7,5.5,0.5,1.0,1.313326934342211,0.424914969567624,0.7162764407797642,0.7162764407797642,0.7162764407797643
6.4,8.7,5.5,5.0,0.1,7.135382153748896,0.6009824065490197,2.450239510023223,2.4502395100232226,2.4502395100232226
