e_J1,e_J2,Xo,X2,S1,v_J1,v_J2
6.4,8.7,5.0,1.0,2.234879156104567,2.744063073321749,2.7440630733217497
2.5600000000000005,8.7,5.0,1.0,1.1324858736099737,1.5166191353345124,1.5166191353345124
6.4,3.48,5.0,1.0,4.329244475560726,1.6814790764611809,1.6814790764611216
6.4,8.7,2.0,1.0,1.4206108282526133,1.88376644849728,1.8837664484972796
6.4,8.7,5.0,0.4,1.446952884508638,3.4335439904736913,3.43354399047369
