e_J1,e_J2,Xo,X2,S1,v_J1,v_J2
6.4,8.7,5.0,1.0,2.234879156104567,2.744063073321749,2.7440630733217497
9.600000000000001,8.7,5.0,1.0,3.0118408150314817,3.3842415121948437,3.3842415121948433
6.4,13.049999999999999,5.0,1.0,1.6521271459688927,3.2289870559251854,3.2289870559251863
6.4,8.7,7.5,1.0,2.7033747708200058,3.1472875853246647,3.147287585324664
6.4,8.7,5.0,1.5,2.736562680786679,2.412558368154292,2.4125583681542913
